Date,ALVO.IC,AMRQ.IC,ARION.IC,BRIM.IC,EIK.IC,EIM.IC,FESTI.IC,HAGA.IC,HAMP.IC,HEIMAR.IC,ICEAIR.IC,ICESEA.IC,ISB.IC,ISF.IC,ISLAX.IC,JBTM.IC,KALD.IC,KLAPP.IC,KLDVK.IC,KVIKA.IC,NOVA.IC,OCS.IC,OLGERD.IC,REITIR.IC,SIMINN.IC,SJOVA.IC,SKAGI.IC,SKEL.IC,SOLID.IC,SVN.IC,SYN.IC
2021-05-28,,,100.14569854736328,55.80793380737305,8.630523681640625,252.12950134277344,184.46197509765625,56.243980407714844,101.16397094726562,25.106462478637695,1.590000033378601,17.700000762939453,,,,,12.300000190734863,,,16.82199478149414,,,,65.79124450683594,0.21515625715255737,29.629289627075195,,8.027887344360352,,62.82577133178711,45.54999923706055
2021-05-31,,,102.04239654541016,55.80793380737305,8.683148384094238,251.28062438964844,183.98779296875,56.81306076049805,101.16397094726562,25.106462478637695,1.5700000524520874,17.700000762939453,,,,,12.300000190734863,,,16.296310424804688,,,,65.69699096679688,0.21684372425079346,29.629289627075195,,7.833035469055176,,63.01967239379883,45.599998474121094
2021-06-01,,,101.85272979736328,55.80793380737305,8.858567237854004,250.43170166015625,183.98779296875,56.76563262939453,101.16397094726562,25.106462478637695,1.5399999618530273,17.600000381469727,,,,,12.300000190734863,,,16.221210479736328,,,,66.07402038574219,0.21642187237739563,29.629289627075195,,7.833035469055176,,62.82577133178711,45.900001525878906
2021-06-02,,,104.31844329833984,55.5217399597168,8.902420043945312,250.43170166015625,184.46197509765625,57.287288665771484,101.4059829711914,25.106462478637695,1.5499999523162842,17.649999618530273,,,,,12.300000190734863,,,16.40895652770996,,,,65.97976684570312,0.2155781090259552,29.450529098510742,,7.833035469055176,,63.01967239379883,45.25
2021-06-03,,,103.18041229248047,55.42633819580078,8.770857810974121,247.8849334716797,183.5135955810547,56.81306076049805,101.4059829711914,24.720951080322266,1.4950000047683716,17.649999618530273,,,,,12.300000190734863,,,16.446504592895508,,,,64.84868621826172,0.21199217438697815,29.405838012695312,,7.949946403503418,,62.53490447998047,45.099998474121094
2021-06-04,,,103.55974578857422,55.33094024658203,8.814712524414062,247.0360107421875,183.5135955810547,55.29551315307617,101.16397094726562,24.913707733154297,1.4950000047683716,17.600000381469727,,,,,12.300000190734863,,,16.258760452270508,,,,64.0003662109375,0.21199217438697815,29.137699127197266,,7.949946403503418,,62.147090911865234,45.099998474121094
2021-06-07,,,106.21512603759766,54.37696075439453,8.928732872009277,246.1870574951172,183.0393829345703,55.342933654785156,101.16397094726562,24.720951080322266,1.4850000143051147,17.700000762939453,,,,,12.300000190734863,,,16.40895652770996,,,,64.0003662109375,0.21547263860702515,29.24942398071289,,7.794064521789551,,61.274513244628906,44.900001525878906
2021-06-08,,,106.21512603759766,54.37696075439453,8.928732872009277,246.1870574951172,183.0393829345703,55.342933654785156,101.16397094726562,24.720951080322266,1.4850000143051147,17.700000762939453,,,,,12.300000190734863,,,16.40895652770996,,,,64.0003662109375,0.21547263860702515,29.24942398071289,,7.794064521789551,,61.95318603515625,44.900001525878906
2021-06-09,,,108.11183166503906,53.422977447509766,9.165545463562012,248.7338409423828,183.98779296875,55.20066833496094,101.16397094726562,25.25103187561035,1.4900000095367432,17.600000381469727,,,,,12.600000381469727,,,16.7093505859375,,,,65.97976684570312,0.21599997580051422,29.227079391479492,,7.949946403503418,,61.56537628173828,44.650001525878906
2021-06-10,,,108.11183166503906,54.18616485595703,9.340962409973145,238.54678344726562,187.5442352294922,55.95943832397461,101.16397094726562,25.25103187561035,1.4600000381469727,17.700000762939453,,,,,12.5,,,16.784448623657227,,,,66.92232513427734,0.21958592534065247,29.182390213012695,,7.988915920257568,,61.856231689453125,44.349998474121094
